prototype,pc,opcode,name,A,B,C,D,mode,flag,flag_b,flag_c
0,486,5,OP_005,32,32,34,0,0,False,False,False
0,487,6,OP_006,"[32, 33]",None,None,None,3,False,False,False
0,488,8,OP_008,34,115,54,0,0,False,False,False
0,489,10,OP_010,35,77,41,0,0,False,False,False
0,490,3,OP_003,"[36, 37]","[68, 116]",None,None,2,False,False,False
0,491,1,OP_001,35,36,37,0,0,False,False,False
0,492,3,OP_003,"[36, 37]","[74, 6]",None,None,2,False,False,False
0,493,1,OP_001,35,36,37,0,0,False,False,False
0,494,0,OP_000,36,75,43,0,0,False,True,False
0,495,14,OP_014,37,12,0,0,0,False,False,False
0,496,1,OP_001,35,36,37,0,0,False,False,False
0,497,2,OP_002,35,0,0,0,0,False,False,False
0,498,15,OP_015,32,4,1,0,0,False,False,False
0,499,9,OP_009,32,27,19,0,0,False,False,False
0,500,0,OP_000,34,117,43,0,0,False,True,False
0,501,5,OP_005,32,32,34,0,0,False,False,False
0,502,2,OP_002,32,0,0,0,0,False,False,False
0,503,2,OP_002,33,0,0,0,0,False,False,False
0,504,22,OP_022,32,2,1,0,0,False,False,False
0,505,9,OP_009,32,27,19,0,0,False,False,False
0,506,16,OP_016,310,2,0,0,0,False,False,False
0,507,106,OP_106,97,42,0,310,0,False,False,False
0,508,4,OP_004,34,65,58,0,0,False,True,False
0,509,5,OP_005,32,32,34,0,0,False,False,False
0,510,6,OP_006,"[32, 33]",None,None,None,3,False,False,False
0,511,8,OP_008,34,118,39,0,0,False,False,False
0,512,23,OP_023,32,3,1,0,0,False,False,False
0,513,9,OP_009,32,27,19,0,0,False,False,False
0,514,0,OP_000,34,119,43,0,0,False,True,False
0,515,5,OP_005,32,32,34,0,0,False,False,False
0,516,6,OP_006,"[32, 33]",None,None,None,3,False,False,False
0,517,8,OP_008,34,120,85,0,0,False,False,False
0,518,32,OP_032,35,3,0,0,0,False,False,False
0,519,2,OP_002,35,0,0,0,0,False,False,False
0,520,15,OP_015,32,4,1,0,0,False,False,False
0,521,57,OP_057,32,27,63,204,0,False,False,False
0,522,31,OP_031,34,71,47,112,0,False,True,False
0,523,5,OP_005,32,32,34,0,0,False,False,False
0,524,6,OP_006,"[32, 33]",None,None,None,3,False,False,False
0,525,8,OP_008,34,128,66,0,0,False,False,False
0,526,16,OP_016,311,2,0,0,0,False,False,False
0,527,105,OP_105,90,0,3,311,0,False,False,False
0,528,10,OP_010,35,25,78,0,0,False,False,False
0,529,3,OP_003,"[36, 37]","[68, 129]",None,None,2,False,False,False
0,530,16,OP_016,313,2,0,0,0,False,False,False
0,531,104,OP_104,35,70,37,313,0,False,False,False
0,532,1,OP_001,35,36,37,0,0,False,False,False
0,533,3,OP_003,"[36, 37]","[74, 6]",None,None,2,False,False,False
0,534,1,OP_001,35,36,37,0,0,False,False,False
0,535,0,OP_000,36,75,43,0,0,False,True,False
0,536,14,OP_014,37,13,0,0,0,False,False,False
0,537,1,OP_001,35,36,37,0,0,False,False,False
0,538,2,OP_002,35,0,0,0,0,False,False,False
0,539,15,OP_015,32,4,1,0,0,False,False,False
0,540,9,OP_009,32,26,19,0,0,False,False,False
0,541,0,OP_000,34,65,43,0,0,False,True,False
0,542,5,OP_005,32,32,34,0,0,False,False,False
0,543,6,OP_006,"[32, 33]",None,None,None,3,False,False,False
0,544,33,OP_033,"[34, 35]","[130, 4]",None,None,2,False,False,False
0,545,34,OP_034,32,4,2,0,0,False,False,False
0,546,30,OP_030,33,86,47,0,0,False,False,False
0,547,14,OP_014,34,14,0,0,0,False,False,False
0,548,29,OP_029,33,34,1,0,0,False,False,False
0,549,9,OP_009,34,26,19,0,0,False,False,False
0,550,0,OP_000,36,117,43,0,0,False,True,False
0,551,5,OP_005,34,34,36,0,0,False,False,False
0,552,2,OP_002,34,0,0,0,0,False,False,False
0,553,2,OP_002,35,0,0,0,0,False,False,False
0,554,22,OP_022,34,2,1,0,0,False,False,False
0,555,9,OP_009,34,26,19,0,0,False,False,False
0,556,0,OP_000,36,71,43,0,0,False,True,False
0,557,5,OP_005,34,34,36,0,0,False,False,False
0,558,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,559,8,OP_008,36,131,74,0,0,False,False,False
0,560,16,OP_016,316,2,0,0,0,False,False,False
0,561,103,OP_103,19,0,-24,316,0,False,False,False
0,562,10,OP_010,37,75,94,0,0,False,False,False
0,563,3,OP_003,"[38, 39]","[68, 132]",None,None,2,False,False,False
0,564,1,OP_001,37,38,39,0,0,False,False,False
0,565,3,OP_003,"[38, 39]","[74, 6]",None,None,2,False,False,False
0,566,1,OP_001,37,38,39,0,0,False,False,False
0,567,0,OP_000,38,75,43,0,0,False,True,False
0,568,14,OP_014,39,15,0,0,0,False,False,False
0,569,1,OP_001,37,38,39,0,0,False,False,False
0,570,2,OP_002,37,0,0,0,0,False,False,False
0,571,15,OP_015,34,4,1,0,0,False,False,False
0,572,9,OP_009,34,26,19,0,0,False,False,False
0,573,0,OP_000,36,117,43,0,0,False,True,False
0,574,5,OP_005,34,34,36,0,0,False,False,False
0,575,2,OP_002,34,0,0,0,0,False,False,False
0,576,2,OP_002,35,0,0,0,0,False,False,False
0,577,22,OP_022,34,2,1,0,0,False,False,False
0,578,9,OP_009,34,26,19,0,0,False,False,False
0,579,0,OP_000,36,119,43,0,0,False,True,False
0,580,5,OP_005,34,34,36,0,0,False,False,False
0,581,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,582,8,OP_008,36,133,50,0,0,False,False,False
0,583,32,OP_032,37,4,0,0,0,False,False,False
0,584,2,OP_002,37,0,0,0,0,False,False,False
0,585,15,OP_015,34,4,1,0,0,False,False,False
0,586,16,OP_016,317,2,0,0,0,False,False,False
0,587,102,OP_102,92,26,-23,317,0,False,False,False
0,588,21,OP_021,34,26,69,0,0,False,False,False
0,589,0,OP_000,36,119,43,0,0,False,True,False
0,590,5,OP_005,34,34,36,0,0,False,False,False
0,591,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,592,8,OP_008,36,137,67,0,0,False,False,False
0,593,32,OP_032,37,5,0,0,0,False,False,False
0,594,2,OP_002,37,0,0,0,0,False,False,False
0,595,15,OP_015,34,4,1,0,0,False,False,False
0,596,9,OP_009,34,26,19,0,0,False,False,False
0,597,16,OP_016,318,2,0,0,0,False,False,False
0,598,101,OP_101,-22,119,-10,318,0,False,False,False
0,599,4,OP_004,36,119,72,0,0,False,True,False
0,600,5,OP_005,34,34,36,0,0,False,False,False
0,601,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,602,8,OP_008,36,139,29,0,0,False,False,False
0,603,32,OP_032,37,6,0,0,0,False,False,False
0,604,2,OP_002,37,0,0,0,0,False,False,False
0,605,15,OP_015,34,4,1,0,0,False,False,False
0,606,9,OP_009,34,25,19,0,0,False,False,False
0,607,16,OP_016,319,2,0,0,0,False,False,False
0,608,148,OP_148,36,33,-28,319,0,False,False,False
0,609,4,OP_004,36,67,53,0,0,False,True,False
0,610,5,OP_005,34,34,36,0,0,False,False,False
0,611,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,612,10,OP_010,36,77,79,0,0,False,False,False
0,613,3,OP_003,"[37, 38]","[68, 142]",None,None,2,False,False,False
0,614,1,OP_001,36,37,38,0,0,False,False,False
0,615,0,OP_000,37,70,43,0,0,False,True,False
0,616,14,OP_014,38,16,0,0,0,False,False,False
0,617,1,OP_001,36,37,38,0,0,False,False,False
0,618,2,OP_002,36,0,0,0,0,False,False,False
0,619,23,OP_023,34,3,1,0,0,False,False,False
0,620,9,OP_009,34,25,19,0,0,False,False,False
0,621,0,OP_000,36,71,43,0,0,False,True,False
0,622,5,OP_005,34,34,36,0,0,False,False,False
0,623,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,624,8,OP_008,36,143,42,0,0,False,False,False
0,625,10,OP_010,37,97,9,0,0,False,False,False
0,626,3,OP_003,"[38, 39]","[68, 144]",None,None,2,False,False,False
0,627,1,OP_001,37,38,39,0,0,False,False,False
0,628,3,OP_003,"[38, 39]","[74, 6]",None,None,2,False,False,False
0,629,1,OP_001,37,38,39,0,0,False,False,False
0,630,0,OP_000,38,75,43,0,0,False,True,False
0,631,14,OP_014,39,17,0,0,0,False,False,False
0,632,1,OP_001,37,38,39,0,0,False,False,False
0,633,2,OP_002,37,0,0,0,0,False,False,False
0,634,15,OP_015,34,4,1,0,0,False,False,False
0,635,9,OP_009,34,25,19,0,0,False,False,False
0,636,0,OP_000,36,67,43,0,0,False,True,False
0,637,5,OP_005,34,34,36,0,0,False,False,False
0,638,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,639,10,OP_010,36,52,70,0,0,False,False,False
0,640,3,OP_003,"[37, 38]","[68, 145]",None,None,2,False,False,False
0,641,1,OP_001,36,37,38,0,0,False,False,False
0,642,0,OP_000,37,70,43,0,0,False,True,False
0,643,14,OP_014,38,18,0,0,0,False,False,False
0,644,1,OP_001,36,37,38,0,0,False,False,False
0,645,2,OP_002,36,0,0,0,0,False,False,False
0,646,23,OP_023,34,3,1,0,0,False,False,False
0,647,16,OP_016,322,2,0,0,0,False,False,False
0,648,99,OP_099,-10,68,0,322,0,False,False,False
0,649,21,OP_021,34,25,36,0,0,False,False,False
0,650,0,OP_000,36,67,43,0,0,False,True,False
0,651,5,OP_005,34,34,36,0,0,False,False,False
0,652,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,653,10,OP_010,36,88,67,0,0,False,False,False
0,654,3,OP_003,"[37, 38]","[68, 146]",None,None,2,False,False,False
0,655,1,OP_001,36,37,38,0,0,False,False,False
0,656,0,OP_000,37,70,43,0,0,False,True,False
0,657,14,OP_014,38,19,0,0,0,False,False,False
0,658,1,OP_001,36,37,38,0,0,False,False,False
0,659,2,OP_002,36,0,0,0,0,False,False,False
0,660,23,OP_023,34,3,1,0,0,False,False,False
0,661,9,OP_009,34,25,19,0,0,False,False,False
0,662,0,OP_000,36,67,43,0,0,False,True,False
0,663,5,OP_005,34,34,36,0,0,False,False,False
0,664,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,665,10,OP_010,36,14,26,0,0,False,False,False
0,666,3,OP_003,"[37, 38]","[68, 147]",None,None,2,False,False,False
0,667,1,OP_001,36,37,38,0,0,False,False,False
0,668,0,OP_000,37,70,43,0,0,False,True,False
0,669,14,OP_014,38,20,0,0,0,False,False,False
0,670,1,OP_001,36,37,38,0,0,False,False,False
0,671,2,OP_002,36,0,0,0,0,False,False,False
0,672,23,OP_023,34,3,1,0,0,False,False,False
0,673,9,OP_009,34,25,19,0,0,False,False,False
0,674,0,OP_000,36,67,43,0,0,False,True,False
0,675,5,OP_005,34,34,36,0,0,False,False,False
0,676,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,677,16,OP_016,323,2,0,0,0,False,False,False
0,678,98,OP_098,36,0,-2,323,0,False,False,False
0,679,10,OP_010,36,51,71,0,0,False,False,False
0,680,3,OP_003,"[37, 38]","[68, 148]",None,None,2,False,False,False
0,681,1,OP_001,36,37,38,0,0,False,False,False
0,682,0,OP_000,37,70,43,0,0,False,True,False
0,683,14,OP_014,38,21,0,0,0,False,False,False
0,684,1,OP_001,36,37,38,0,0,False,False,False
0,685,2,OP_002,36,0,0,0,0,False,False,False
0,686,23,OP_023,34,3,1,0,0,False,False,False
0,687,9,OP_009,34,24,19,0,0,False,False,False
0,688,0,OP_000,36,67,43,0,0,False,True,False
0,689,5,OP_005,34,34,36,0,0,False,False,False
0,690,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,691,10,OP_010,36,43,23,0,0,False,False,False
0,692,3,OP_003,"[37, 38]","[68, 149]",None,None,2,False,False,False
0,693,1,OP_001,36,37,38,0,0,False,False,False
0,694,0,OP_000,37,70,43,0,0,False,True,False
0,695,14,OP_014,38,22,0,0,0,False,False,False
0,696,1,OP_001,36,37,38,0,0,False,False,False
0,697,2,OP_002,36,0,0,0,0,False,False,False
0,698,23,OP_023,34,3,1,0,0,False,False,False
0,699,9,OP_009,34,24,19,0,0,False,False,False
0,700,0,OP_000,36,67,43,0,0,False,True,False
0,701,5,OP_005,34,34,36,0,0,False,False,False
0,702,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,703,16,OP_016,325,2,0,0,0,False,False,False
0,704,97,OP_097,36,14,2,325,0,False,False,False
0,705,10,OP_010,36,74,2,0,0,False,False,False
0,706,3,OP_003,"[37, 38]","[68, 150]",None,None,2,False,False,False
0,707,1,OP_001,36,37,38,0,0,False,False,False
0,708,0,OP_000,37,70,43,0,0,False,True,False
0,709,14,OP_014,38,23,0,0,0,False,False,False
0,710,1,OP_001,36,37,38,0,0,False,False,False
0,711,2,OP_002,36,0,0,0,0,False,False,False
0,712,23,OP_023,34,3,1,0,0,False,False,False
0,713,16,OP_016,328,2,0,0,0,False,False,False
0,714,111,OP_111,-18,24,0,328,0,False,False,False
0,715,21,OP_021,34,24,55,0,0,False,False,False
0,716,0,OP_000,36,67,43,0,0,False,True,False
0,717,5,OP_005,34,34,36,0,0,False,False,False
0,718,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,719,16,OP_016,330,2,0,0,0,False,False,False
0,720,95,OP_095,-33,36,31,330,0,False,False,False
0,721,10,OP_010,36,25,85,0,0,False,False,False
0,722,3,OP_003,"[37, 38]","[68, 151]",None,None,2,False,False,False
0,723,1,OP_001,36,37,38,0,0,False,False,False
0,724,0,OP_000,37,70,43,0,0,False,True,False
0,725,14,OP_014,38,24,0,0,0,False,False,False
0,726,1,OP_001,36,37,38,0,0,False,False,False
0,727,2,OP_002,36,0,0,0,0,False,False,False
0,728,23,OP_023,34,3,1,0,0,False,False,False
0,729,0,OP_000,35,50,43,0,0,False,True,False
0,730,7,OP_007,34,23,35,0,0,False,False,False
0,731,0,OP_000,36,58,43,0,0,False,True,False
0,732,5,OP_005,34,34,36,0,0,False,False,False
0,733,6,OP_006,"[34, 35]",None,None,None,3,False,False,False
0,734,8,OP_008,36,152,83,0,0,False,False,False
0,735,24,OP_024,34,3,2,0,0,False,False,False
0,736,0,OP_000,36,50,43,0,0,False,True,False
0,737,7,OP_007,35,23,36,0,0,False,False,False
0,738,0,OP_000,37,61,43,0,0,False,True,False
0,739,5,OP_005,35,35,37,0,0,False,False,False
0,740,6,OP_006,"[35, 36]",None,None,None,3,False,False,False
0,741,8,OP_008,37,153,49,0,0,False,False,False
0,742,24,OP_024,35,3,2,0,0,False,False,False
0,743,0,OP_000,37,50,43,0,0,False,True,False
0,744,7,OP_007,36,23,37,0,0,False,False,False
0,745,0,OP_000,38,61,43,0,0,False,True,False
0,746,5,OP_005,36,36,38,0,0,False,False,False
0,747,6,OP_006,"[36, 37]",None,None,None,3,False,False,False
0,748,8,OP_008,38,154,76,0,0,False,False,False
0,749,24,OP_024,36,3,2,0,0,False,False,False
0,750,0,OP_000,38,50,43,0,0,False,True,False
0,751,16,OP_016,331,2,0,0,0,False,False,False
0,752,83,OP_083,93,53,-36,331,0,False,False,False
0,753,7,OP_007,37,23,38,0,0,False,False,False
0,754,0,OP_000,39,58,43,0,0,False,True,False
0,755,5,OP_005,37,37,39,0,0,False,False,False
0,756,6,OP_006,"[37, 38]",None,None,None,3,False,False,False
0,757,8,OP_008,39,155,34,0,0,False,False,False
0,758,24,OP_024,37,3,2,0,0,False,False,False
0,759,9,OP_009,38,37,19,0,0,False,False,False
0,760,0,OP_000,40,71,43,0,0,False,True,False
0,761,5,OP_005,38,38,40,0,0,False,False,False
0,762,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,763,8,OP_008,40,156,90,0,0,False,False,False
0,764,16,OP_016,333,2,0,0,0,False,False,False
0,765,84,OP_084,8,0,3,333,0,False,False,False
0,766,10,OP_010,41,54,2,0,0,False,False,False
0,767,3,OP_003,"[42, 43]","[68, 157]",None,None,2,False,False,False
0,768,1,OP_001,41,42,43,0,0,False,False,False
0,769,3,OP_003,"[42, 43]","[74, 6]",None,None,2,False,False,False
0,770,1,OP_001,41,42,43,0,0,False,False,False
0,771,0,OP_000,42,75,43,0,0,False,True,False
0,772,14,OP_014,43,25,0,0,0,False,False,False
0,773,1,OP_001,41,42,43,0,0,False,False,False
0,774,2,OP_002,41,0,0,0,0,False,False,False
0,775,15,OP_015,38,4,1,0,0,False,False,False
0,776,16,OP_016,334,2,0,0,0,False,False,False
0,777,85,OP_085,39,158,-13,334,0,False,False,False
0,778,19,OP_019,39,158,9,0,0,False,True,False
0,779,0,OP_000,40,159,43,0,0,False,True,False
0,780,7,OP_007,39,39,40,0,0,False,False,False
0,781,2,OP_002,39,0,0,0,0,False,False,False
0,782,14,OP_014,40,26,0,0,0,False,False,False
0,783,2,OP_002,40,0,0,0,0,False,False,False
0,784,22,OP_022,38,2,1,0,0,False,False,False
0,785,9,OP_009,38,37,19,0,0,False,False,False
0,786,0,OP_000,40,71,43,0,0,False,True,False
0,787,5,OP_005,38,38,40,0,0,False,False,False
0,788,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,789,8,OP_008,40,160,10,0,0,False,False,False
0,790,16,OP_016,336,2,0,0,0,False,False,False
0,791,86,OP_086,41,1,-8,336,0,False,False,False
0,792,10,OP_010,41,53,53,0,0,False,False,False
0,793,3,OP_003,"[42, 43]","[68, 161]",None,None,2,False,False,False
0,794,16,OP_016,337,2,0,0,0,False,False,False
0,795,87,OP_087,25,42,0,337,0,False,False,False
0,796,1,OP_001,41,42,43,0,0,False,False,False
0,797,3,OP_003,"[42, 43]","[74, 6]",None,None,2,False,False,False
0,798,1,OP_001,41,42,43,0,0,False,False,False
0,799,16,OP_016,343,2,0,0,0,False,False,False
0,800,88,OP_088,42,75,25,343,0,False,False,False
0,801,4,OP_004,42,75,77,0,0,False,True,False
0,802,14,OP_014,43,27,0,0,0,False,False,False
0,803,1,OP_001,41,42,43,0,0,False,False,False
0,804,2,OP_002,41,0,0,0,0,False,False,False
0,805,15,OP_015,38,4,1,0,0,False,False,False
0,806,9,OP_009,38,36,19,0,0,False,False,False
0,807,0,OP_000,40,119,43,0,0,False,True,False
0,808,5,OP_005,38,38,40,0,0,False,False,False
0,809,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,810,8,OP_008,40,162,48,0,0,False,False,False
0,811,32,OP_032,41,7,0,0,0,False,False,False
0,812,2,OP_002,41,0,0,0,0,False,False,False
0,813,15,OP_015,38,4,1,0,0,False,False,False
0,814,9,OP_009,38,36,19,0,0,False,False,False
0,815,16,OP_016,345,2,0,0,0,False,False,False
0,816,89,OP_089,13,119,0,345,0,False,False,False
0,817,4,OP_004,40,119,73,0,0,False,True,False
0,818,5,OP_005,38,38,40,0,0,False,False,False
0,819,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,820,8,OP_008,40,165,23,0,0,False,False,False
0,821,32,OP_032,41,8,0,0,0,False,False,False
0,822,2,OP_002,41,0,0,0,0,False,False,False
0,823,15,OP_015,38,4,1,0,0,False,False,False
0,824,16,OP_016,347,2,0,0,0,False,False,False
0,825,90,OP_090,-27,36,0,347,0,False,False,False
0,826,21,OP_021,38,36,17,0,0,False,False,False
0,827,0,OP_000,40,71,43,0,0,False,True,False
0,828,5,OP_005,38,38,40,0,0,False,False,False
0,829,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,830,8,OP_008,40,170,83,0,0,False,False,False
0,831,129,OP_129,13,41,69,0,0,False,False,False
0,832,3,OP_003,"[42, 43]","[68, 171]",None,None,2,False,False,False
0,833,1,OP_001,41,42,43,0,0,False,False,False
0,834,3,OP_003,"[42, 43]","[74, 6]",None,None,2,False,False,False
0,835,1,OP_001,41,42,43,0,0,False,False,False
0,836,0,OP_000,42,75,43,0,0,False,True,False
0,837,14,OP_014,43,28,0,0,0,False,False,False
0,838,1,OP_001,41,42,43,0,0,False,False,False
0,839,2,OP_002,41,0,0,0,0,False,False,False
0,840,15,OP_015,38,4,1,0,0,False,False,False
0,841,9,OP_009,38,34,19,0,0,False,False,False
0,842,16,OP_016,349,2,0,0,0,False,False,False
0,843,91,OP_091,21,85,23,349,0,False,False,False
0,844,4,OP_004,40,50,66,0,0,False,True,False
0,845,32,OP_032,41,9,0,0,0,False,False,False
0,846,0,OP_000,42,71,43,0,0,False,True,False
0,847,36,OP_036,38,4,2,42,0,False,False,False
0,848,16,OP_016,350,2,0,0,0,False,False,False
0,849,92,OP_092,11,90,0,350,0,False,False,False
0,850,4,OP_004,40,90,71,0,0,False,True,False
0,851,5,OP_005,38,38,40,0,0,False,False,False
0,852,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,853,8,OP_008,40,173,7,0,0,False,False,False
0,854,16,OP_016,351,2,0,0,0,False,False,False
0,855,93,OP_093,41,-4,4,351,0,False,False,False
0,856,10,OP_010,41,68,56,0,0,False,False,False
0,857,0,OP_000,42,92,43,0,0,False,True,False
0,858,45,OP_045,43,10,0,0,0,False,False,False
0,859,1,OP_001,41,42,43,0,0,False,False,False
0,860,3,OP_003,"[42, 43]","[74, 96]",None,None,2,False,False,False
0,861,121,OP_121,42,41,43,0,0,False,False,False
0,862,3,OP_003,"[42, 43]","[97, 6]",None,None,2,False,False,False
0,863,1,OP_001,41,42,43,0,0,False,False,False
0,864,3,OP_003,"[42, 43]","[68, 176]",None,None,2,False,False,False
0,865,1,OP_001,41,42,43,0,0,False,False,False
0,866,2,OP_002,41,0,0,0,0,False,False,False
0,867,15,OP_015,38,4,1,0,0,False,False,False
0,868,9,OP_009,38,34,19,0,0,False,False,False
0,869,16,OP_016,353,2,0,0,0,False,False,False
0,870,94,OP_094,74,65,0,353,0,False,False,False
0,871,4,OP_004,40,65,42,0,0,False,True,False
0,872,5,OP_005,38,38,40,0,0,False,False,False
0,873,6,OP_006,"[38, 39]",None,None,None,3,False,False,False
0,874,33,OP_033,"[40, 41, 42]","[177, 4, 178]",None,None,2,False,False,False
0,875,60,OP_060,38,5,1,0,0,False,False,False
0,876,9,OP_009,38,34,19,0,0,False,False,False
0,877,0,OP_000,40,179,43,0,0,False,True,False
0,878,5,OP_005,38,38,40,0,0,False,False,False
0,879,58,OP_058,38,0,0,69,0,False,False,False
0,880,31,OP_031,39,0,0,164,0,False,False,False
0,881,38,OP_038,38,2,2,0,0,False,False,False
0,882,16,OP_016,355,2,0,0,0,False,False,False
0,883,112,OP_112,46,40,29,355,0,False,False,False
0,884,21,OP_021,39,38,69,0,0,False,False,False
0,885,0,OP_000,41,119,43,0,0,False,True,False
0,886,5,OP_005,39,39,41,0,0,False,False,False
0,887,6,OP_006,"[39, 40]",None,None,None,3,False,False,False
0,888,8,OP_008,41,180,18,0,0,False,False,False
0,889,32,OP_032,42,11,0,0,0,False,False,False
0,890,2,OP_002,42,0,0,0,0,False,False,False
0,891,15,OP_015,39,4,1,0,0,False,False,False
0,892,9,OP_009,39,38,19,0,0,False,False,False
0,893,16,OP_016,356,2,0,0,0,False,False,False
0,894,138,OP_138,41,26,15,356,0,False,False,False
0,895,4,OP_004,41,76,60,0,0,False,True,False
0,896,5,OP_005,39,39,41,0,0,False,False,False
0,897,6,OP_006,"[39, 40]",None,None,None,3,False,False,False
0,898,8,OP_008,41,184,26,0,0,False,False,False
0,899,10,OP_010,42,71,22,0,0,False,False,False
0,900,3,OP_003,"[43, 44]","[74, 86]",None,None,2,False,False,False
0,901,1,OP_001,42,43,44,0,0,False,False,False
0,902,3,OP_003,"[43, 44]","[79, 6]",None,None,2,False,False,False
